timestamp,user_id,source_computer,destination_computer,resource_id,action,ip_address,auth_type,success,is_failure,file_size_kb,resource_sensitivity,is_after_hours,is_weekend,is_lateral_movement,is_anomalous_user
2025-09-18 00:03:58.268356,USER0039,COMP0007,COMP0001,FILE_00011,copy,172.22.192.95,NTLM,Success,0,390,4,1,0,0,1
2025-09-18 00:15:56.272820,USER0030,COMP0049,COMP0013,FILE_00061,read,192.168.44.131,Kerberos,Success,0,94,3,1,0,0,1
2025-09-18 00:33:58.163712,USER0045,COMP0020,COMP0016,FILE_00004,write,192.168.112.113,NTLM,Success,0,126,3,1,0,0,1
2025-09-18 01:55:55.904565,USER0013,COMP0040,COMP0039,FILE_00147,delete,10.142.111.3,NTLM,Success,0,177,3,1,0,0,1
2025-09-18 02:09:56.575163,USER0039,COMP0009,COMP0025,FILE_00063,write,10.52.122.63,Kerberos,Success,0,233,5,1,0,0,1
2025-09-18 03:24:55.505333,USER0017,COMP0017,COMP0019,FILE_00132,delete,10.81.190.221,NTLM,Failure,1,746,3,1,0,0,1
2025-09-18 03:35:57.026118,USER0045,COMP0015,COMP0048,FILE_00193,write,10.161.131.15,NTLM,Success,0,640,4,1,0,0,1
2025-09-18 04:54:56.589547,USER0013,COMP0043,COMP0018,FILE_00057,read,192.168.125.87,Kerberos,Success,0,19,5,1,0,0,1
2025-09-18 05:23:56.622017,USER0013,COMP0035,COMP0011,FILE_00129,write,10.202.144.67,Kerberos,Failure,1,199,3,1,0,0,1
2025-09-18 05:31:58.549560,USER0039,COMP0009,COMP0033,FILE_00126,write,192.168.28.163,NTLM,Success,0,33,5,1,0,0,1
2025-09-18 05:32:55.475283,USER0039,COMP0049,COMP0023,FILE_00137,read,10.138.54.153,Kerberos,Success,0,79,5,1,0,0,1
2025-09-18 06:41:55.641771,USER0013,COMP0003,COMP0043,FILE_00101,copy,192.168.140.208,NTLM,Failure,1,18,2,1,0,0,1
2025-09-18 07:32:57.012536,USER0013,COMP0042,COMP0032,FILE_00011,delete,192.168.44.131,Kerberos,Failure,1,959,2,0,0,0,1
2025-09-18 08:01:54.682534,USER0016,COMP0004,COMP0005,FILE_00017,read,192.168.140.208,Kerberos,Success,0,3,2,0,0,0,0
2025-09-18 08:01:57.199239,USER0036,COMP0004,COMP0009,FILE_00082,write,192.168.140.208,Kerberos,Success,0,156,2,0,0,0,0
2025-09-18 08:03:57.618944,USER0034,COMP0013,COMP0006,FILE_00020,read,192.168.15.65,Kerberos,Success,0,67,1,0,0,0,0
2025-09-18 08:03:57.992190,USER0022,COMP0003,COMP0001,FILE_00070,execute,10.52.122.63,Kerberos,Success,0,65,2,0,0,0,0
2025-09-18 08:05:54.781655,USER0009,COMP0016,COMP0018,FILE_00037,read,10.52.122.63,Kerberos,Success,0,31,1,0,0,0,0
2025-09-18 08:05:58.789503,USER0004,COMP0018,COMP0009,FILE_00092,read,192.168.140.208,Kerberos,Success,0,373,1,0,0,0,0
2025-09-18 08:07:57.600315,USER0002,COMP0006,COMP0014,FILE_00072,read,192.168.44.131,Kerberos,Success,0,322,1,0,0,0,0
2025-09-18 08:10:56.760416,USER0049,COMP0014,COMP0004,FILE_00036,read,10.52.122.63,Kerberos,Success,0,1007,2,0,0,0,0
2025-09-18 08:16:54.709191,USER0029,COMP0014,COMP0008,FILE_00051,read,10.13.150.31,Kerberos,Success,0,161,2,0,0,0,0
2025-09-18 08:16:55.344276,USER0001,COMP0009,COMP0002,FILE_00085,write,192.168.140.208,Kerberos,Success,0,7,1,0,0,0,0
2025-09-18 08:18:55.818754,USER0043,COMP0015,COMP0017,FILE_00089,write,192.168.15.65,Kerberos,Success,0,32,1,0,0,0,0
2025-09-18 08:21:55.202282,USER0004,COMP0013,COMP0004,FILE_00015,read,192.168.44.131,Kerberos,Success,0,149,2,0,0,0,0
2025-09-18 08:24:55.790725,USER0037,COMP0012,COMP0018,FILE_00042,execute,10.13.150.31,Kerberos,Success,0,416,1,0,0,0,0
2025-09-18 08:24:57.789217,USER0019,COMP0007,COMP0012,FILE_00030,read,192.168.140.208,NTLM,Success,0,3612,2,0,0,0,0
2025-09-18 08:26:58.126018,USER0049,COMP0013,COMP0012,FILE_00019,write,10.52.122.63,Kerberos,Success,0,49,1,0,0,0,0
2025-09-18 08:28:55.921070,USER0012,COMP0010,COMP0008,FILE_00009,read,10.52.122.63,Kerberos,Success,0,489,2,0,0,0,0
2025-09-18 08:29:55.501523,USER0028,COMP0006,COMP0016,FILE_00083,read,192.168.15.65,Kerberos,Success,0,104,2,0,0,0,0
2025-09-18 08:32:55.003407,USER0011,COMP0012,COMP0005,FILE_00095,write,192.168.44.131,Kerberos,Success,0,49,2,0,0,0,0
2025-09-18 08:32:57.738822,USER0016,COMP0019,COMP0006,FILE_00094,read,10.52.122.63,Kerberos,Success,0,97,1,0,0,0,0
2025-09-18 08:35:55.708664,USER0041,COMP0013,COMP0015,FILE_00088,execute,192.168.44.131,Kerberos,Success,0,32,1,0,0,0,0
2025-09-18 08:39:56.140426,USER0035,COMP0014,COMP0019,FILE_00095,write,10.13.150.31,Kerberos,Success,0,30,1,0,0,0,0
2025-09-18 08:43:58.000783,USER0010,COMP0008,COMP0002,FILE_00094,write,192.168.44.131,Kerberos,Success,0,136,2,0,0,0,0
2025-09-18 08:44:58.775181,USER0011,COMP0012,COMP0001,FILE_00091,read,10.13.150.31,Kerberos,Success,0,583,2,0,0,0,0
2025-09-18 08:45:56.824168,USER0047,COMP0004,COMP0003,FILE_00017,write,192.168.140.208,Kerberos,Success,0,7,1,0,0,0,0
2025-09-18 08:51:54.663596,USER0048,COMP0012,COMP0004,FILE_00094,read,192.168.140.208,Kerberos,Success,0,72,1,0,0,0,0
2025-09-18 08:54:57.098077,USER0020,COMP0008,COMP0015,FILE_00008,write,10.13.150.31,Kerberos,Success,0,149,1,0,0,0,0
2025-09-18 08:55:57.182312,USER0015,COMP0013,COMP0007,FILE_00054,read,192.168.44.131,Kerberos,Success,0,4321,2,0,0,0,0
2025-09-18 08:55:57.368215,USER0044,COMP0008,COMP0007,FILE_00067,read,192.168.15.65,NTLM,Success,0,28,2,0,0,0,0
2025-09-18 09:01:54.821767,USER0034,COMP0008,COMP0011,FILE_00063,write,10.52.122.63,Kerberos,Success,0,115,2,0,0,0,0
2025-09-18 09:01:55.361414,USER0026,COMP0010,COMP0013,FILE_00073,write,192.168.15.65,Kerberos,Success,0,1222,1,0,0,0,0
2025-09-18 09:03:57.843226,USER0048,COMP0013,COMP0003,FILE_00086,write,10.52.122.63,Kerberos,Success,0,92,2,0,0,0,0
2025-09-18 09:05:54.531775,USER0032,COMP0003,COMP0010,FILE_00061,read,192.168.140.208,Kerberos,Success,0,143,1,0,0,0,0
2025-09-18 09:05:58.390126,USER0015,COMP0005,COMP0018,FILE_00017,write,192.168.140.208,NTLM,Success,0,21,2,0,0,0,0
2025-09-18 09:07:57.441587,USER0049,COMP0001,COMP0006,FILE_00089,read,192.168.140.208,Kerberos,Success,0,139,1,0,0,0,0
2025-09-18 09:09:55.700571,USER0004,COMP0017,COMP0007,FILE_00002,read,192.168.44.131,Kerberos,Success,0,6588,1,0,0,0,0
2025-09-18 09:09:56.755677,USER0033,COMP0009,COMP0010,FILE_00067,execute,10.52.122.63,Kerberos,Success,0,161,2,0,0,0,0
2025-09-18 09:11:56.349740,USER0016,COMP0012,COMP0013,FILE_00073,write,10.52.122.63,Kerberos,Success,0,323,2,0,0,0,0
2025-09-18 09:12:54.940810,USER0032,COMP0005,COMP0014,FILE_00079,read,10.52.122.63,Kerberos,Success,0,671,1,0,0,0,0
2025-09-18 09:12:57.796518,USER0003,COMP0008,COMP0003,FILE_00089,read,10.52.122.63,Kerberos,Success,0,408,2,0,0,0,0
2025-09-18 09:15:55.382732,USER0033,COMP0011,COMP0017,FILE_00044,write,192.168.15.65,Kerberos,Success,0,285,1,0,0,0,0
2025-09-18 09:15:55.503826,USER0012,COMP0011,COMP0012,FILE_00003,read,192.168.140.208,Kerberos,Success,0,29,1,0,0,0,0
2025-09-18 09:15:57.693936,USER0032,COMP0004,COMP0004,FILE_00010,read,10.52.122.63,Kerberos,Success,0,193,1,0,0,0,0
2025-09-18 09:16:57.239169,USER0034,COMP0002,COMP0019,FILE_00057,read,192.168.44.131,Kerberos,Success,0,476,2,0,0,0,0
2025-09-18 09:17:58.559152,USER0047,COMP0015,COMP0017,FILE_00083,read,10.52.122.63,Kerberos,Success,0,1104,1,0,0,0,0
2025-09-18 09:18:58.038651,USER0011,COMP0018,COMP0000,FILE_00013,read,192.168.140.208,Kerberos,Success,0,52,2,0,0,0,0
2025-09-18 09:22:55.979369,USER0028,COMP0015,COMP0002,FILE_00071,write,192.168.140.208,Kerberos,Success,0,470,2,0,0,0,0
2025-09-18 09:26:56.884754,USER0047,COMP0018,COMP0008,FILE_00018,execute,192.168.44.131,Kerberos,Success,0,531,1,0,0,0,0
2025-09-18 09:27:57.109780,USER0035,COMP0010,COMP0014,FILE_00082,read,192.168.140.208,Kerberos,Success,0,346,1,0,0,0,0
2025-09-18 09:28:56.640324,USER0018,COMP0015,COMP0018,FILE_00017,write,10.13.150.31,Kerberos,Success,0,575,1,0,0,0,0
2025-09-18 09:31:55.567202,USER0022,COMP0004,COMP0010,FILE_00075,read,10.13.150.31,Kerberos,Success,0,198,1,0,0,0,0
2025-09-18 09:33:55.089266,USER0011,COMP0000,COMP0017,FILE_00019,read,10.52.122.63,NTLM,Success,0,182,2,0,0,0,0
2025-09-18 09:33:55.167972,USER0009,COMP0012,COMP0003,FILE_00081,read,192.168.140.208,Kerberos,Success,0,28,2,0,0,0,0
2025-09-18 09:35:55.898975,USER0032,COMP0012,COMP0003,FILE_00072,execute,10.52.122.63,Kerberos,Success,0,16,1,0,0,0,0
2025-09-18 09:35:56.457427,USER0033,COMP0018,COMP0004,FILE_00016,read,10.52.122.63,Kerberos,Success,0,123,1,0,0,0,0
2025-09-18 09:36:55.743006,USER0010,COMP0003,COMP0001,FILE_00087,read,192.168.15.65,NTLM,Success,0,890,1,0,0,0,0
2025-09-18 09:38:56.465315,USER0022,COMP0004,COMP0007,FILE_00089,read,10.13.150.31,NTLM,Success,0,784,1,0,0,0,0
2025-09-18 09:40:58.246224,USER0022,COMP0003,COMP0018,FILE_00059,write,10.52.122.63,Kerberos,Success,0,86,2,0,0,0,0
2025-09-18 09:41:55.379001,USER0015,COMP0016,COMP0015,FILE_00083,read,192.168.44.131,Kerberos,Success,0,542,1,0,0,0,0
2025-09-18 09:41:55.862903,USER0023,COMP0004,COMP0006,FILE_00079,read,192.168.44.131,Kerberos,Success,0,254,1,0,0,0,0
2025-09-18 09:42:55.272460,USER0047,COMP0006,COMP0016,FILE_00053,write,10.52.122.63,Kerberos,Success,0,284,1,0,0,0,0
2025-09-18 09:45:55.975685,USER0015,COMP0007,COMP0018,FILE_00033,read,10.13.150.31,Kerberos,Success,0,266,1,0,0,0,0
2025-09-18 09:45:58.397632,USER0004,COMP0008,COMP0013,FILE_00028,read,192.168.140.208,Kerberos,Success,0,198,1,0,0,0,0
2025-09-18 09:46:55.203339,USER0028,COMP0017,COMP0011,FILE_00096,read,192.168.15.65,Kerberos,Success,0,403,2,0,0,0,0
2025-09-18 09:48:55.822667,USER0016,COMP0014,COMP0019,FILE_00082,read,192.168.44.131,Kerberos,Success,0,14,2,0,0,0,0
2025-09-18 09:49:58.767851,USER0048,COMP0013,COMP0005,FILE_00039,write,192.168.140.208,Kerberos,Success,0,533,2,0,0,0,0
2025-09-18 09:50:56.672944,USER0041,COMP0010,COMP0005,FILE_00024,write,192.168.15.65,Kerberos,Success,0,41,1,0,0,0,0
2025-09-18 09:52:57.837777,USER0026,COMP0010,COMP0003,FILE_00096,write,10.52.122.63,Kerberos,Success,0,493,2,0,0,0,0
2025-09-18 09:52:58.399437,USER0038,COMP0013,COMP0004,FILE_00049,read,10.52.122.63,Kerberos,Success,0,804,2,0,0,0,0
2025-09-18 09:53:58.702831,USER0019,COMP0001,COMP0001,FILE_00096,read,10.52.122.63,Kerberos,Success,0,1086,1,0,0,0,0
2025-09-18 09:54:58.275742,USER0048,COMP0014,COMP0012,FILE_00048,read,192.168.140.208,Kerberos,Success,0,713,2,0,0,0,0
2025-09-18 09:55:55.360953,USER0036,COMP0009,COMP0017,FILE_00046,read,192.168.44.131,Kerberos,Success,0,182,2,0,0,0,0
2025-09-18 09:56:54.666741,USER0046,COMP0016,COMP0001,FILE_00040,read,10.13.150.31,Kerberos,Success,0,2192,2,0,0,0,0
2025-09-18 09:58:57.234323,USER0028,COMP0017,COMP0005,FILE_00074,write,192.168.44.131,Kerberos,Success,0,780,2,0,0,0,0
2025-09-18 10:00:56.867089,USER0036,COMP0015,COMP0017,FILE_00012,read,192.168.44.131,Kerberos,Success,0,14,1,0,0,0,0
2025-09-18 10:01:55.393933,USER0002,COMP0013,COMP0004,FILE_00063,read,10.52.122.63,Kerberos,Success,0,213,1,0,0,0,0
2025-09-18 10:02:54.623441,USER0007,COMP0003,COMP0014,FILE_00037,read,10.13.150.31,Kerberos,Success,0,32,1,0,0,0,0
2025-09-18 10:02:56.840602,USER0049,COMP0003,COMP0017,FILE_00011,read,192.168.44.131,Kerberos,Success,0,3510,1,0,0,0,0
2025-09-18 10:04:55.779036,USER0016,COMP0001,COMP0019,FILE_00036,read,10.52.122.63,NTLM,Success,0,11,1,0,0,0,0
2025-09-18 10:07:56.967871,USER0048,COMP0015,COMP0019,FILE_00023,read,192.168.140.208,NTLM,Success,0,728,2,0,0,0,0
2025-09-18 10:08:55.793125,USER0032,COMP0009,COMP0003,FILE_00015,read,192.168.44.131,Kerberos,Success,0,152,1,0,0,0,0
2025-09-18 10:09:56.830940,USER0034,COMP0003,COMP0012,FILE_00024,write,192.168.44.131,Kerberos,Success,0,210,2,0,0,0,0
2025-09-18 10:09:57.881064,USER0033,COMP0008,COMP0018,FILE_00082,write,10.52.122.63,Kerberos,Success,0,268,2,0,0,0,0
2025-09-18 10:10:54.853791,USER0035,COMP0005,COMP0005,FILE_00061,write,192.168.15.65,Kerberos,Success,0,45,2,0,0,0,0
2025-09-18 10:11:55.795629,USER0006,COMP0019,COMP0013,FILE_00043,read,192.168.140.208,Kerberos,Success,0,78,2,0,0,0,0
2025-09-18 10:11:58.720273,USER0024,COMP0007,COMP0008,FILE_00023,read,192.168.140.208,Kerberos,Success,0,11,2,0,0,0,0
2025-09-18 10:12:56.705245,USER0044,COMP0008,COMP0013,FILE_00080,execute,192.168.15.65,Kerberos,Success,0,11,2,0,0,0,0
2025-09-18 10:13:55.299156,USER0021,COMP0011,COMP0017,FILE_00067,read,192.168.44.131,NTLM,Success,0,131,1,0,0,0,0
2025-09-18 10:13:55.784758,USER0021,COMP0007,COMP0005,FILE_00085,read,10.52.122.63,Kerberos,Success,0,177,1,0,0,0,0
2025-09-18 10:14:56.913732,USER0020,COMP0001,COMP0011,FILE_00069,write,192.168.140.208,NTLM,Success,0,98,2,0,0,0,0
2025-09-18 10:14:57.507716,USER0031,COMP0008,COMP0011,FILE_00093,write,10.13.150.31,Kerberos,Success,0,680,1,0,0,0,0
2025-09-18 10:14:58.269995,USER0029,COMP0012,COMP0014,FILE_00080,write,10.52.122.63,Kerberos,Success,0,433,2,0,0,0,0
2025-09-18 10:18:57.055998,USER0020,COMP0005,COMP0012,FILE_00089,read,192.168.15.65,Kerberos,Success,0,70,1,0,0,0,0
2025-09-18 10:18:57.855145,USER0027,COMP0017,COMP0009,FILE_00041,read,192.168.44.131,Kerberos,Success,0,140,1,0,0,0,0
2025-09-18 10:19:58.667421,USER0006,COMP0006,COMP0011,FILE_00063,read,10.52.122.63,Kerberos,Success,0,170,2,0,0,0,0
2025-09-18 10:23:58.207967,USER0040,COMP0007,COMP0004,FILE_00030,read,10.13.150.31,Kerberos,Success,0,59,2,0,0,0,0
2025-09-18 10:26:55.718060,USER0005,COMP0000,COMP0013,FILE_00037,write,10.13.150.31,Kerberos,Success,0,506,2,0,0,0,0
2025-09-18 10:27:56.493912,USER0044,COMP0017,COMP0019,FILE_00096,read,10.13.150.31,Kerberos,Success,0,427,2,0,0,0,0
2025-09-18 10:29:55.944905,USER0019,COMP0009,COMP0009,FILE_00074,read,10.13.150.31,Kerberos,Success,0,72,2,0,0,0,0
2025-09-18 10:29:57.419814,USER0036,COMP0007,COMP0006,FILE_00016,read,10.52.122.63,Kerberos,Success,0,564,2,0,0,0,0
2025-09-18 10:30:57.207922,USER0006,COMP0007,COMP0001,FILE_00045,read,10.52.122.63,Kerberos,Success,0,698,1,0,0,0,0
2025-09-18 10:31:56.491333,USER0014,COMP0002,COMP0013,FILE_00093,read,192.168.44.131,Kerberos,Success,0,75,2,0,0,0,0
2025-09-18 10:31:57.895542,USER0001,COMP0002,COMP0011,FILE_00007,write,10.52.122.63,Kerberos,Success,0,312,1,0,0,0,0
2025-09-18 10:32:55.287493,USER0049,COMP0013,COMP0012,FILE_00075,execute,10.13.150.31,NTLM,Success,0,561,1,0,0,0,0
2025-09-18 10:32:57.588506,USER0043,COMP0009,COMP0002,FILE_00038,write,192.168.140.208,Kerberos,Success,0,3,1,0,0,0,0
2025-09-18 10:33:55.188590,USER0031,COMP0006,COMP0010,FILE_00042,read,192.168.44.131,Kerberos,Success,0,52,2,0,0,0,0
2025-09-18 10:33:58.093440,USER0008,COMP0012,COMP0017,FILE_00051,read,10.52.122.63,Kerberos,Success,0,29,2,0,0,0,0
2025-09-18 10:37:55.793939,USER0041,COMP0019,COMP0013,FILE_00081,write,192.168.140.208,Kerberos,Success,0,41,2,0,0,0,0
2025-09-18 10:38:58.723149,USER0049,COMP0005,COMP0018,FILE_00009,read,10.52.122.63,Kerberos,Success,0,634,1,0,0,0,0
2025-09-18 10:39:58.584269,USER0043,COMP0018,COMP0016,FILE_00020,read,192.168.44.131,Kerberos,Success,0,71,1,0,0,0,0
2025-09-18 10:41:56.935032,USER0003,COMP0002,COMP0018,FILE_00008,write,192.168.15.65,Kerberos,Success,0,261,1,0,0,0,0
2025-09-18 10:42:57.570817,USER0016,COMP0008,COMP0002,FILE_00009,execute,10.13.150.31,Kerberos,Success,0,37,1,0,0,0,0
2025-09-18 10:42:58.141122,USER0001,COMP0001,COMP0000,FILE_00048,read,192.168.15.65,Kerberos,Success,0,81,1,0,0,0,0
2025-09-18 10:43:54.510646,USER0007,COMP0005,COMP0012,FILE_00095,read,192.168.44.131,Kerberos,Success,0,7,1,0,0,0,0
2025-09-18 10:43:55.449298,USER0038,COMP0014,COMP0014,FILE_00065,read,192.168.15.65,Kerberos,Success,0,61,1,0,0,0,0
2025-09-18 10:43:55.844394,USER0042,COMP0001,COMP0000,FILE_00022,read,10.52.122.63,Kerberos,Success,0,757,2,0,0,0,0
2025-09-18 10:43:56.118183,USER0029,COMP0004,COMP0010,FILE_00022,write,192.168.140.208,NTLM,Success,0,14,2,0,0,0,0
2025-09-18 10:43:56.227866,USER0021,COMP0018,COMP0013,FILE_00061,write,192.168.140.208,Kerberos,Success,0,153,2,0,0,0,0
2025-09-18 10:43:58.089498,USER0028,COMP0016,COMP0000,FILE_00020,read,192.168.140.208,Kerberos,Success,0,1580,2,0,0,0,0
2025-09-18 10:43:58.689400,USER0012,COMP0004,COMP0013,FILE_00076,read,10.52.122.63,NTLM,Success,0,132,1,0,0,0,0
2025-09-18 10:45:55.229982,USER0031,COMP0019,COMP0011,FILE_00040,execute,10.52.122.63,Kerberos,Success,0,2,2,0,0,0,0
2025-09-18 10:45:56.597514,USER0025,COMP0013,COMP0010,FILE_00059,read,10.13.150.31,Kerberos,Success,0,394,1,0,0,0,0
2025-09-18 10:47:54.714375,USER0003,COMP0000,COMP0001,FILE_00029,execute,10.13.150.31,Kerberos,Success,0,209,2,0,0,0,0
2025-09-18 10:49:56.013200,USER0023,COMP0017,COMP0011,FILE_00038,write,192.168.140.208,NTLM,Success,0,153,1,0,0,0,0
2025-09-18 10:50:55.068498,USER0018,COMP0010,COMP0002,FILE_00050,read,10.13.150.31,NTLM,Success,0,543,1,0,0,0,0
2025-09-18 10:50:56.552958,USER0016,COMP0006,COMP0009,FILE_00091,read,192.168.44.131,Kerberos,Success,0,584,2,0,0,0,0
2025-09-18 10:50:57.142086,USER0035,COMP0010,COMP0009,FILE_00096,write,10.13.150.31,Kerberos,Success,0,84,2,0,0,0,0
2025-09-18 10:50:58.794905,USER0023,COMP0015,COMP0002,FILE_00026,execute,10.13.150.31,Kerberos,Success,0,42,2,0,0,0,0
2025-09-18 10:51:54.887141,USER0038,COMP0014,COMP0012,FILE_00065,write,10.13.150.31,Kerberos,Success,0,15,1,0,0,0,0
2025-09-18 10:53:55.837031,USER0023,COMP0010,COMP0015,FILE_00038,write,192.168.140.208,Kerberos,Success,0,254,1,0,0,0,0
2025-09-18 10:54:55.841091,USER0034,COMP0012,COMP0001,FILE_00066,read,10.13.150.31,Kerberos,Success,0,553,1,0,0,0,0
2025-09-18 10:54:56.106851,USER0011,COMP0009,COMP0001,FILE_00043,read,10.52.122.63,Kerberos,Success,0,456,1,0,0,0,0
2025-09-18 10:55:55.689334,USER0010,COMP0009,COMP0017,FILE_00070,write,192.168.15.65,Kerberos,Success,0,148,2,0,0,0,0
2025-09-18 10:55:58.667178,USER0033,COMP0014,COMP0009,FILE_00026,write,192.168.44.131,Kerberos,Success,0,350,1,0,0,0,0
2025-09-18 10:56:56.987079,USER0045,COMP0002,COMP0012,FILE_00127,write,172.25.97.183,Kerberos,Success,0,12,4,0,0,1,1
2025-09-18 10:56:58.084244,USER0010,COMP0003,COMP0011,FILE_00004,write,192.168.44.131,Kerberos,Success,0,24,1,0,0,0,0
2025-09-18 11:00:56.200870,USER0037,COMP0009,COMP0007,FILE_00015,read,10.52.122.63,NTLM,Success,0,248,2,0,0,0,0
2025-09-18 11:00:58.279324,USER0024,COMP0007,COMP0018,FILE_00030,write,192.168.15.65,Kerberos,Success,0,150,2,0,0,0,0
2025-09-18 11:01:54.974794,USER0022,COMP0013,COMP0007,FILE_00011,write,10.13.150.31,Kerberos,Success,0,241,1,0,0,0,0
2025-09-18 11:02:56.240077,USER0009,COMP0017,COMP0003,FILE_00032,write,10.52.122.63,NTLM,Success,0,202,2,0,0,0,0
2025-09-18 11:04:54.983951,USER0005,COMP0013,COMP0011,FILE_00062,read,192.168.15.65,Kerberos,Success,0,105,1,0,0,0,0
2025-09-18 11:04:56.728024,USER0002,COMP0001,COMP0011,FILE_00004,write,10.13.150.31,NTLM,Success,0,1360,1,0,0,0,0
2025-09-18 11:05:54.747512,USER0025,COMP0005,COMP0011,FILE_00071,write,192.168.44.131,Kerberos,Success,0,412,1,0,0,0,0
2025-09-18 11:06:54.743670,USER0037,COMP0016,COMP0017,FILE_00040,read,192.168.140.208,Kerberos,Success,0,46,1,0,0,0,0
2025-09-18 11:06:56.152197,USER0049,COMP0008,COMP0003,FILE_00029,read,192.168.140.208,Kerberos,Success,0,335,2,0,0,0,0
2025-09-18 11:07:55.697290,USER0018,COMP0005,COMP0005,FILE_00098,write,10.52.122.63,Kerberos,Success,0,55,2,0,0,0,0
2025-09-18 11:08:54.619156,USER0036,COMP0013,COMP0007,FILE_00081,read,192.168.15.65,Kerberos,Success,0,54,2,0,0,0,0
2025-09-18 11:08:56.450104,USER0049,COMP0012,COMP0019,FILE_00058,execute,192.168.140.208,NTLM,Success,0,279,1,0,0,0,0
2025-09-18 11:10:56.557535,USER0012,COMP0013,COMP0012,FILE_00098,read,10.13.150.31,Kerberos,Success,0,84,2,0,0,0,0
2025-09-18 11:11:54.789012,USER0049,COMP0003,COMP0011,FILE_00030,read,10.13.150.31,Kerberos,Success,0,749,1,0,0,0,0
2025-09-18 11:11:57.271245,USER0040,COMP0009,COMP0006,FILE_00038,read,10.13.150.31,Kerberos,Success,0,18,1,0,0,0,0
2025-09-18 11:12:55.887942,USER0046,COMP0017,COMP0006,FILE_00065,read,10.52.122.63,Kerberos,Success,0,45,1,0,0,0,0
2025-09-18 11:12:56.095149,USER0046,COMP0016,COMP0006,FILE_00072,read,10.52.122.63,Kerberos,Success,0,1409,2,0,0,0,0
2025-09-18 11:13:57.872710,USER0003,COMP0006,COMP0008,FILE_00061,write,10.13.150.31,Kerberos,Success,0,104,1,0,0,0,0
2025-09-18 11:14:55.891796,USER0019,COMP0015,COMP0012,FILE_00039,read,10.13.150.31,Kerberos,Success,0,75,2,0,0,0,0
2025-09-18 11:15:56.347205,USER0020,COMP0017,COMP0000,FILE_00092,read,192.168.15.65,Kerberos,Success,0,148,2,0,0,0,0
2025-09-18 11:16:57.524858,USER0028,COMP0017,COMP0015,FILE_00005,read,10.52.122.63,Kerberos,Success,0,1527,2,0,0,0,0
2025-09-18 11:19:56.108307,USER0001,COMP0014,COMP0009,FILE_00025,read,192.168.140.208,NTLM,Success,0,41,2,0,0,0,0
2025-09-18 11:22:56.381373,USER0006,COMP0011,COMP0003,FILE_00056,read,10.52.122.63,Kerberos,Success,0,207,1,0,0,0,0
2025-09-18 11:22:56.796290,USER0030,COMP0044,COMP0026,FILE_00165,read,172.25.97.183,NTLM,Success,0,181,5,0,0,0,1
2025-09-18 11:25:56.304025,USER0031,COMP0015,COMP0016,FILE_00072,execute,192.168.15.65,Kerberos,Success,0,80,1,0,0,0,0
2025-09-18 11:25:57.133515,USER0033,COMP0013,COMP0015,FILE_00088,write,192.168.15.65,NTLM,Success,0,118,2,0,0,0,0
2025-09-18 11:26:55.232066,USER0002,COMP0008,COMP0000,FILE_00032,read,192.168.15.65,Kerberos,Success,0,554,1,0,0,0,0
2025-09-18 11:26:55.509721,USER0043,COMP0006,COMP0004,FILE_00092,read,192.168.15.65,Kerberos,Success,0,28,1,0,0,0,0
2025-09-18 11:26:57.140986,USER0049,COMP0016,COMP0019,FILE_00035,write,192.168.44.131,Kerberos,Success,0,8,2,0,0,0,0
2025-09-18 11:27:57.477925,USER0007,COMP0019,COMP0005,FILE_00037,write,10.52.122.63,Kerberos,Success,0,733,2,0,0,0,0
2025-09-18 11:28:55.326278,USER0023,COMP0015,COMP0015,FILE_00097,read,10.13.150.31,Kerberos,Success,0,43,1,0,0,0,0
2025-09-18 11:28:57.010330,USER0014,COMP0004,COMP0006,FILE_00077,read,192.168.140.208,Kerberos,Success,0,1363,2,0,0,0,0
2025-09-18 11:28:57.364713,USER0027,COMP0001,COMP0012,FILE_00099,read,192.168.140.208,Kerberos,Success,0,408,1,0,0,0,0
2025-09-18 11:29:55.676476,USER0042,COMP0010,COMP0002,FILE_00055,write,10.13.150.31,Kerberos,Success,0,210,2,0,0,0,0
2025-09-18 11:30:57.856764,USER0047,COMP0016,COMP0007,FILE_00054,write,192.168.140.208,Kerberos,Success,0,386,2,0,0,0,0
2025-09-18 11:31:54.824718,USER0015,COMP0011,COMP0007,FILE_00004,read,10.13.150.31,Kerberos,Success,0,80,2,0,0,0,0
2025-09-18 11:31:56.343922,USER0037,COMP0002,COMP0004,FILE_00082,read,10.13.150.31,Kerberos,Success,0,473,1,0,0,0,0
2025-09-18 11:31:56.842353,USER0008,COMP0016,COMP0015,FILE_00079,write,10.13.150.31,Kerberos,Success,0,891,2,0,0,0,0
2025-09-18 11:34:56.504271,USER0018,COMP0001,COMP0011,FILE_00092,execute,10.52.122.63,Kerberos,Success,0,694,2,0,0,0,0
2025-09-18 11:35:54.787060,USER0024,COMP0004,COMP0002,FILE_00008,write,10.52.122.63,Kerberos,Success,0,3265,2,0,0,0,0
2025-09-18 11:36:54.855088,USER0012,COMP0006,COMP0015,FILE_00096,write,192.168.44.131,Kerberos,Success,0,615,2,0,0,0,0
2025-09-18 11:36:55.608638,USER0028,COMP0014,COMP0015,FILE_00003,write,192.168.140.208,Kerberos,Success,0,70,2,0,0,0,0
